#id	length	GC	avg.qual	sample
m64279e_220622_130322/262273/ccs	1464	54.85	84.78	4170_bc1005--bc1096
m64279e_220622_130322/262380/ccs	1481	54.02	59.10	4170_bc1005--bc1096
m64279e_220622_130322/262521/ccs	1472	53.80	92.81	4170_bc1005--bc1096
m64279e_220622_130322/262995/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/263197/ccs	1500	53.13	35.28	4170_bc1005--bc1096
m64279e_220622_130322/263515/ccs	1472	55.30	30.83	4170_bc1005--bc1096
m64279e_220622_130322/263554/ccs	1472	53.74	39.66	4170_bc1005--bc1096
m64279e_220622_130322/263585/ccs	1472	53.74	36.08	4170_bc1005--bc1096
m64279e_220622_130322/263788/ccs	1508	53.05	65.77	4170_bc1005--bc1096
m64279e_220622_130322/264043/ccs	1474	51.02	29.36	4170_bc1005--bc1096
m64279e_220622_130322/264058/ccs	1497	53.04	49.26	4170_bc1005--bc1096
m64279e_220622_130322/264441/ccs	1472	55.23	67.38	4170_bc1005--bc1096
m64279e_220622_130322/264862/ccs	1464	54.78	46.36	4170_bc1005--bc1096
m64279e_220622_130322/264997/ccs	1464	54.78	65.07	4170_bc1005--bc1096
m64279e_220622_130322/327875/ccs	1474	51.09	92.91	4170_bc1005--bc1096
m64279e_220622_130322/327905/ccs	1473	51.05	45.03	4170_bc1005--bc1096
m64279e_220622_130322/328801/ccs	1464	54.99	64.68	4170_bc1005--bc1096
m64279e_220622_130322/329140/ccs	1464	54.71	43.47	4170_bc1005--bc1096
m64279e_220622_130322/329162/ccs	1483	54.01	42.68	4170_bc1005--bc1096
m64279e_220622_130322/329790/ccs	1462	54.79	53.65	4170_bc1005--bc1096
m64279e_220622_130322/329851/ccs	1473	54.99	26.70	4170_bc1005--bc1096
m64279e_220622_130322/329889/ccs	1474	51.09	90.61	4170_bc1005--bc1096
m64279e_220622_130322/329915/ccs	1472	55.23	83.48	4170_bc1005--bc1096
m64279e_220622_130322/330053/ccs	1474	51.02	93.00	4170_bc1005--bc1096
m64279e_220622_130322/330137/ccs	1466	55.05	22.27	4170_bc1005--bc1096
m64279e_220622_130322/330250/ccs	1472	55.16	30.07	4170_bc1005--bc1096
m64279e_220622_130322/393819/ccs	1472	53.80	49.66	4170_bc1005--bc1096
m64279e_220622_130322/394143/ccs	1483	54.01	92.82	4170_bc1005--bc1096
m64279e_220622_130322/394807/ccs	1474	55.22	42.86	4170_bc1005--bc1096
m64279e_220622_130322/394941/ccs	1475	50.98	45.49	4170_bc1005--bc1096
m64279e_220622_130322/395593/ccs	1473	51.93	24.32	4170_bc1005--bc1096
m64279e_220622_130322/395706/ccs	1472	53.74	35.70	4170_bc1005--bc1096
m64279e_220622_130322/458756/ccs	1464	54.78	54.65	4170_bc1005--bc1096
m64279e_220622_130322/458986/ccs	1472	53.80	91.73	4170_bc1005--bc1096
m64279e_220622_130322/459113/ccs	1472	55.23	88.02	4170_bc1005--bc1096
m64279e_220622_130322/460009/ccs	1483	54.01	52.26	4170_bc1005--bc1096
m64279e_220622_130322/460736/ccs	1476	51.15	23.23	4170_bc1005--bc1096
m64279e_220622_130322/460953/ccs	1474	53.66	93.00	4170_bc1005--bc1096
m64279e_220622_130322/461422/ccs	1501	52.96	28.04	4170_bc1005--bc1096
m64279e_220622_130322/524514/ccs	1464	54.78	37.66	4170_bc1005--bc1096
m64279e_220622_130322/524637/ccs	1508	52.98	93.00	4170_bc1005--bc1096
m64279e_220622_130322/524843/ccs	1464	54.99	36.29	4170_bc1005--bc1096
m64279e_220622_130322/524854/ccs	1472	55.23	61.60	4170_bc1005--bc1096
m64279e_220622_130322/525020/ccs	1476	50.95	32.59	4170_bc1005--bc1096
m64279e_220622_130322/525325/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/525467/ccs	1472	55.23	48.26	4170_bc1005--bc1096
m64279e_220622_130322/525771/ccs	1463	54.82	32.64	4170_bc1005--bc1096
m64279e_220622_130322/525792/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/525812/ccs	1466	53.62	19.98	4170_bc1005--bc1096
m64279e_220622_130322/525880/ccs	1474	51.02	93.00	4170_bc1005--bc1096
m64279e_220622_130322/526654/ccs	1483	53.94	93.00	4170_bc1005--bc1096
m64279e_220622_130322/527181/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/589919/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/590345/ccs	1472	53.67	93.00	4170_bc1005--bc1096
m64279e_220622_130322/590451/ccs	1484	54.04	33.10	4170_bc1005--bc1096
m64279e_220622_130322/590657/ccs	1474	51.09	92.28	4170_bc1005--bc1096
m64279e_220622_130322/590966/ccs	1471	55.27	39.68	4170_bc1005--bc1096
m64279e_220622_130322/591089/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/591140/ccs	1473	55.26	36.06	4170_bc1005--bc1096
m64279e_220622_130322/591431/ccs	1474	53.87	29.49	4170_bc1005--bc1096
m64279e_220622_130322/591751/ccs	1458	54.32	93.00	4170_bc1005--bc1096
m64279e_220622_130322/655411/ccs	1474	51.09	28.01	4170_bc1005--bc1096
m64279e_220622_130322/655861/ccs	1498	53.07	58.68	4170_bc1005--bc1096
m64279e_220622_130322/655881/ccs	1472	55.23	36.54	4170_bc1005--bc1096
m64279e_220622_130322/655908/ccs	1472	55.30	93.00	4170_bc1005--bc1096
m64279e_220622_130322/656149/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/656339/ccs	1472	53.80	92.98	4170_bc1005--bc1096
m64279e_220622_130322/656761/ccs	1504	54.59	25.05	4170_bc1005--bc1096
m64279e_220622_130322/656884/ccs	1472	55.23	58.76	4170_bc1005--bc1096
m64279e_220622_130322/656899/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/656994/ccs	1471	55.13	92.45	4170_bc1005--bc1096
m64279e_220622_130322/657039/ccs	1474	51.02	36.15	4170_bc1005--bc1096
m64279e_220622_130322/657690/ccs	1461	54.83	33.15	4170_bc1005--bc1096
m64279e_220622_130322/657935/ccs	1472	55.23	30.40	4170_bc1005--bc1096
m64279e_220622_130322/658134/ccs	1472	53.74	33.33	4170_bc1005--bc1096
m64279e_220622_130322/721297/ccs	1472	55.30	92.98	4170_bc1005--bc1096
m64279e_220622_130322/721309/ccs	1464	54.78	93.00	4170_bc1005--bc1096
m64279e_220622_130322/721346/ccs	1458	54.32	66.58	4170_bc1005--bc1096
m64279e_220622_130322/721369/ccs	1498	53.14	57.75	4170_bc1005--bc1096
m64279e_220622_130322/721535/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/722722/ccs	1473	55.26	26.87	4170_bc1005--bc1096
m64279e_220622_130322/723372/ccs	1507	53.02	79.55	4170_bc1005--bc1096
m64279e_220622_130322/723472/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/723745/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/786451/ccs	1472	55.23	88.02	4170_bc1005--bc1096
m64279e_220622_130322/787291/ccs	1473	51.05	35.97	4170_bc1005--bc1096
m64279e_220622_130322/787292/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/787297/ccs	1498	53.07	92.99	4170_bc1005--bc1096
m64279e_220622_130322/787415/ccs	1464	54.71	93.00	4170_bc1005--bc1096
m64279e_220622_130322/788023/ccs	1474	51.09	51.64	4170_bc1005--bc1096
m64279e_220622_130322/788076/ccs	1472	51.02	30.18	4170_bc1005--bc1096
m64279e_220622_130322/788205/ccs	1482	51.96	24.50	4170_bc1005--bc1096
m64279e_220622_130322/788266/ccs	1492	53.55	25.47	4170_bc1005--bc1096
m64279e_220622_130322/788288/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/788910/ccs	1458	54.32	52.48	4170_bc1005--bc1096
m64279e_220622_130322/852335/ccs	1474	50.95	92.99	4170_bc1005--bc1096
m64279e_220622_130322/852671/ccs	1461	54.96	28.28	4170_bc1005--bc1096
m64279e_220622_130322/852725/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/853022/ccs	1482	53.98	44.13	4170_bc1005--bc1096
m64279e_220622_130322/853049/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/853507/ccs	1464	54.85	92.69	4170_bc1005--bc1096
m64279e_220622_130322/853533/ccs	1464	54.78	61.49	4170_bc1005--bc1096
m64279e_220622_130322/853693/ccs	1459	54.35	85.91	4170_bc1005--bc1096
m64279e_220622_130322/853848/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/853967/ccs	1482	53.98	93.00	4170_bc1005--bc1096
m64279e_220622_130322/918050/ccs	1472	55.23	46.67	4170_bc1005--bc1096
m64279e_220622_130322/918376/ccs	1480	54.05	36.06	4170_bc1005--bc1096
m64279e_220622_130322/918437/ccs	1474	51.09	92.74	4170_bc1005--bc1096
m64279e_220622_130322/918546/ccs	1477	55.38	24.18	4170_bc1005--bc1096
m64279e_220622_130322/918605/ccs	1466	54.84	40.76	4170_bc1005--bc1096
m64279e_220622_130322/918788/ccs	1472	55.23	46.67	4170_bc1005--bc1096
m64279e_220622_130322/919489/ccs	1502	52.80	27.36	4170_bc1005--bc1096
m64279e_220622_130322/919532/ccs	1472	53.74	91.72	4170_bc1005--bc1096
m64279e_220622_130322/919553/ccs	1472	54.96	25.90	4170_bc1005--bc1096
m64279e_220622_130322/919686/ccs	1458	54.25	34.66	4170_bc1005--bc1096
m64279e_220622_130322/919926/ccs	1464	54.85	58.62	4170_bc1005--bc1096
m64279e_220622_130322/919939/ccs	1465	54.88	60.66	4170_bc1005--bc1096
m64279e_220622_130322/919948/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/920085/ccs	1462	54.86	31.74	4170_bc1005--bc1096
m64279e_220622_130322/920347/ccs	1472	55.16	37.67	4170_bc1005--bc1096
m64279e_220622_130322/983225/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/983285/ccs	1483	54.01	51.22	4170_bc1005--bc1096
m64279e_220622_130322/983410/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/983671/ccs	1518	53.49	25.70	4170_bc1005--bc1096
m64279e_220622_130322/983791/ccs	1474	51.09	74.62	4170_bc1005--bc1096
m64279e_220622_130322/983823/ccs	1464	54.78	76.56	4170_bc1005--bc1096
m64279e_220622_130322/984142/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/984152/ccs	1479	54.77	25.32	4170_bc1005--bc1096
m64279e_220622_130322/984489/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/984884/ccs	1463	53.66	23.85	4170_bc1005--bc1096
m64279e_220622_130322/985197/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/985312/ccs	1472	55.23	42.14	4170_bc1005--bc1096
m64279e_220622_130322/985365/ccs	1464	55.05	23.10	4170_bc1005--bc1096
m64279e_220622_130322/985589/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1048646/ccs	1472	55.23	92.89	4170_bc1005--bc1096
m64279e_220622_130322/1048682/ccs	1473	50.98	33.40	4170_bc1005--bc1096
m64279e_220622_130322/1048771/ccs	1464	54.85	32.62	4170_bc1005--bc1096
m64279e_220622_130322/1049153/ccs	1483	54.01	92.72	4170_bc1005--bc1096
m64279e_220622_130322/1049405/ccs	1462	54.72	30.16	4170_bc1005--bc1096
m64279e_220622_130322/1049680/ccs	1464	54.85	44.14	4170_bc1005--bc1096
m64279e_220622_130322/1049684/ccs	1478	55.55	24.75	4170_bc1005--bc1096
m64279e_220622_130322/1050212/ccs	1483	54.01	84.93	4170_bc1005--bc1096
m64279e_220622_130322/1050242/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1050439/ccs	1474	55.36	21.60	4170_bc1005--bc1096
m64279e_220622_130322/1050508/ccs	1479	55.38	24.68	4170_bc1005--bc1096
m64279e_220622_130322/1050518/ccs	1509	52.95	27.58	4170_bc1005--bc1096
m64279e_220622_130322/1051207/ccs	1485	54.55	25.64	4170_bc1005--bc1096
m64279e_220622_130322/1114184/ccs	1474	51.09	46.19	4170_bc1005--bc1096
m64279e_220622_130322/1114514/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1115314/ccs	1472	53.74	92.01	4170_bc1005--bc1096
m64279e_220622_130322/1115839/ccs	1464	54.78	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1115861/ccs	1464	54.85	92.99	4170_bc1005--bc1096
m64279e_220622_130322/1116082/ccs	1474	51.02	50.89	4170_bc1005--bc1096
m64279e_220622_130322/1116386/ccs	1472	55.16	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1116470/ccs	1472	53.74	92.55	4170_bc1005--bc1096
m64279e_220622_130322/1116516/ccs	1498	53.07	80.07	4170_bc1005--bc1096
m64279e_220622_130322/1116983/ccs	1466	54.91	32.93	4170_bc1005--bc1096
m64279e_220622_130322/1179919/ccs	1502	53.20	34.73	4170_bc1005--bc1096
m64279e_220622_130322/1180029/ccs	1474	51.09	64.68	4170_bc1005--bc1096
m64279e_220622_130322/1180158/ccs	1472	55.10	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1180417/ccs	1494	52.74	21.62	4170_bc1005--bc1096
m64279e_220622_130322/1180580/ccs	1458	54.32	52.40	4170_bc1005--bc1096
m64279e_220622_130322/1181271/ccs	1496	53.07	29.35	4170_bc1005--bc1096
m64279e_220622_130322/1181475/ccs	1479	51.12	26.06	4170_bc1005--bc1096
m64279e_220622_130322/1181504/ccs	1471	53.64	28.80	4170_bc1005--bc1096
m64279e_220622_130322/1181527/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1181575/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1181736/ccs	1474	51.09	31.76	4170_bc1005--bc1096
m64279e_220622_130322/1181882/ccs	1459	54.28	71.59	4170_bc1005--bc1096
m64279e_220622_130322/1181900/ccs	1474	51.09	48.68	4170_bc1005--bc1096
m64279e_220622_130322/1181907/ccs	1472	55.37	32.19	4170_bc1005--bc1096
m64279e_220622_130322/1182365/ccs	1498	53.07	55.60	4170_bc1005--bc1096
m64279e_220622_130322/1245223/ccs	1476	55.35	35.03	4170_bc1005--bc1096
m64279e_220622_130322/1245292/ccs	1472	55.16	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1245672/ccs	1498	53.00	33.74	4170_bc1005--bc1096
m64279e_220622_130322/1245695/ccs	1474	51.02	92.32	4170_bc1005--bc1096
m64279e_220622_130322/1245765/ccs	1464	54.85	92.98	4170_bc1005--bc1096
m64279e_220622_130322/1245881/ccs	1472	55.23	34.84	4170_bc1005--bc1096
m64279e_220622_130322/1245958/ccs	1500	51.47	92.69	4170_bc1005--bc1096
m64279e_220622_130322/1246019/ccs	1472	55.23	74.80	4170_bc1005--bc1096
m64279e_220622_130322/1246453/ccs	1472	55.23	43.68	4170_bc1005--bc1096
m64279e_220622_130322/1247022/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1247327/ccs	1458	54.25	41.42	4170_bc1005--bc1096
m64279e_220622_130322/1247402/ccs	1463	54.82	37.93	4170_bc1005--bc1096
m64279e_220622_130322/1247557/ccs	1474	51.09	28.52	4170_bc1005--bc1096
m64279e_220622_130322/1311017/ccs	1473	51.05	33.88	4170_bc1005--bc1096
m64279e_220622_130322/1311137/ccs	1476	54.88	24.46	4170_bc1005--bc1096
m64279e_220622_130322/1311241/ccs	1466	54.98	28.20	4170_bc1005--bc1096
m64279e_220622_130322/1311302/ccs	1499	53.04	91.75	4170_bc1005--bc1096
m64279e_220622_130322/1311408/ccs	1464	54.85	61.20	4170_bc1005--bc1096
m64279e_220622_130322/1311576/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1311975/ccs	1472	53.80	58.68	4170_bc1005--bc1096
m64279e_220622_130322/1312136/ccs	1464	54.85	50.73	4170_bc1005--bc1096
m64279e_220622_130322/1312241/ccs	1475	53.90	23.54	4170_bc1005--bc1096
m64279e_220622_130322/1312524/ccs	1483	54.01	72.59	4170_bc1005--bc1096
m64279e_220622_130322/1312574/ccs	1508	52.98	92.98	4170_bc1005--bc1096
m64279e_220622_130322/1312709/ccs	1508	52.98	58.68	4170_bc1005--bc1096
m64279e_220622_130322/1312857/ccs	1498	53.07	87.42	4170_bc1005--bc1096
m64279e_220622_130322/1312928/ccs	1472	55.16	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1313165/ccs	1464	54.99	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1313331/ccs	1472	55.16	83.19	4170_bc1005--bc1096
m64279e_220622_130322/1313495/ccs	1473	55.26	21.11	4170_bc1005--bc1096
m64279e_220622_130322/1313604/ccs	1472	55.16	28.98	4170_bc1005--bc1096
m64279e_220622_130322/1376515/ccs	1464	54.85	42.66	4170_bc1005--bc1096
m64279e_220622_130322/1376665/ccs	1482	53.98	61.69	4170_bc1005--bc1096
m64279e_220622_130322/1377027/ccs	1493	52.91	27.00	4170_bc1005--bc1096
m64279e_220622_130322/1377092/ccs	1464	54.85	46.81	4170_bc1005--bc1096
m64279e_220622_130322/1377438/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1377513/ccs	1476	51.22	25.21	4170_bc1005--bc1096
m64279e_220622_130322/1377706/ccs	1474	51.09	30.78	4170_bc1005--bc1096
m64279e_220622_130322/1377858/ccs	1494	52.14	28.05	4170_bc1005--bc1096
m64279e_220622_130322/1377999/ccs	1472	53.74	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1378019/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1378032/ccs	1459	54.35	41.53	4170_bc1005--bc1096
m64279e_220622_130322/1378058/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1378292/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1378327/ccs	1471	55.27	43.31	4170_bc1005--bc1096
m64279e_220622_130322/1378670/ccs	1472	54.55	28.52	4170_bc1005--bc1096
m64279e_220622_130322/1378866/ccs	1497	53.11	49.71	4170_bc1005--bc1096
m64279e_220622_130322/1379047/ccs	1472	53.74	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1379071/ccs	1464	54.85	65.91	4170_bc1005--bc1096
m64279e_220622_130322/1442068/ccs	1473	53.70	30.45	4170_bc1005--bc1096
m64279e_220622_130322/1442149/ccs	1470	53.67	29.46	4170_bc1005--bc1096
m64279e_220622_130322/1442185/ccs	1472	53.74	69.55	4170_bc1005--bc1096
m64279e_220622_130322/1442273/ccs	1462	54.79	32.64	4170_bc1005--bc1096
m64279e_220622_130322/1442302/ccs	1464	54.85	57.65	4170_bc1005--bc1096
m64279e_220622_130322/1442346/ccs	1474	50.95	31.58	4170_bc1005--bc1096
m64279e_220622_130322/1442383/ccs	1474	51.09	85.62	4170_bc1005--bc1096
m64279e_220622_130322/1442648/ccs	1464	54.78	46.58	4170_bc1005--bc1096
m64279e_220622_130322/1442658/ccs	1463	55.02	27.07	4170_bc1005--bc1096
m64279e_220622_130322/1442773/ccs	1487	53.93	21.53	4170_bc1005--bc1096
m64279e_220622_130322/1443022/ccs	1463	54.82	33.01	4170_bc1005--bc1096
m64279e_220622_130322/1443491/ccs	1472	55.03	30.67	4170_bc1005--bc1096
m64279e_220622_130322/1443785/ccs	1474	51.09	88.01	4170_bc1005--bc1096
m64279e_220622_130322/1444116/ccs	1472	55.30	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1507625/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1507729/ccs	1460	54.73	24.73	4170_bc1005--bc1096
m64279e_220622_130322/1507775/ccs	1472	53.74	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1507866/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1507875/ccs	1464	54.99	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1508169/ccs	1464	54.99	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1508271/ccs	1498	53.07	46.99	4170_bc1005--bc1096
m64279e_220622_130322/1508773/ccs	1464	54.78	67.43	4170_bc1005--bc1096
m64279e_220622_130322/1508885/ccs	1461	54.69	31.04	4170_bc1005--bc1096
m64279e_220622_130322/1509056/ccs	1498	52.87	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1509169/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1509262/ccs	1464	54.85	59.41	4170_bc1005--bc1096
m64279e_220622_130322/1509272/ccs	1472	55.16	92.41	4170_bc1005--bc1096
m64279e_220622_130322/1509359/ccs	1498	52.87	77.45	4170_bc1005--bc1096
m64279e_220622_130322/1572966/ccs	1473	55.13	61.22	4170_bc1005--bc1096
m64279e_220622_130322/1573053/ccs	1471	55.20	37.94	4170_bc1005--bc1096
m64279e_220622_130322/1573147/ccs	1464	54.78	92.90	4170_bc1005--bc1096
m64279e_220622_130322/1573247/ccs	1452	54.20	21.77	4170_bc1005--bc1096
m64279e_220622_130322/1573254/ccs	1479	55.44	21.66	4170_bc1005--bc1096
m64279e_220622_130322/1574147/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1574971/ccs	1497	53.04	33.67	4170_bc1005--bc1096
m64279e_220622_130322/1575033/ccs	1484	54.04	44.13	4170_bc1005--bc1096
m64279e_220622_130322/1575053/ccs	1479	55.38	22.72	4170_bc1005--bc1096
m64279e_220622_130322/1575174/ccs	1465	54.88	29.08	4170_bc1005--bc1096
m64279e_220622_130322/1575301/ccs	1458	54.32	41.46	4170_bc1005--bc1096
m64279e_220622_130322/1575440/ccs	1472	55.30	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1638412/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1638529/ccs	1508	52.98	72.68	4170_bc1005--bc1096
m64279e_220622_130322/1638875/ccs	1474	51.02	82.51	4170_bc1005--bc1096
m64279e_220622_130322/1639341/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1639349/ccs	1472	55.30	83.97	4170_bc1005--bc1096
m64279e_220622_130322/1640008/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1640113/ccs	1508	52.92	38.78	4170_bc1005--bc1096
m64279e_220622_130322/1640336/ccs	1498	52.87	33.74	4170_bc1005--bc1096
m64279e_220622_130322/1640495/ccs	1485	54.55	20.05	4170_bc1005--bc1096
m64279e_220622_130322/1704018/ccs	1483	54.01	92.99	4170_bc1005--bc1096
m64279e_220622_130322/1704189/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/1704574/ccs	1474	54.48	30.98	4170_bc1005--bc1096
m64279e_220622_130322/1704619/ccs	1497	53.11	34.37	4170_bc1005--bc1096
m64279e_220622_130322/1704878/ccs	1464	54.85	93.00	4170_bc1005--bc1096
